_id,report_number,local_case_number,agency_name,acrs_report_type,crash_date_time,hit_run,lane_number,number_of_lanes,nontraffic,at_fault,collision_type,weather,light,traffic_control,driver_substance_abuse,route_type,mile_point,lane_direction,direction,distance,distance_unit,road_grade,road_name,cross_street_type,municipality,surface_condition,junction,intersection_type,road_alignment,road_condition
662d5de3ef9195c349999f0e,MCP33530020,230070231,Montgomery County Police,Property Damage Crash,2023-12-06T15:15:00.000,No,2,3,No,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,County,2.95,West,East,15.0,FEET,LEVEL,RANDOLPH RD,County,Missing,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f0f,DD56510045,230070215,Rockville Police Departme,Property Damage Crash,2023-12-06T13:55:00.000,No,1,2,No,DRIVER,OTHER,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Municipality,0.1,East,East,0.0,FEET,LEVEL,E MONTGOMERY AVE,Municipality,ROCKVILLE,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f10,DD5567001V,230070217,Rockville Police Departme,Property Damage Crash,2023-12-06T13:45:00.000,No,3,3,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,Missing,NONE DETECTED,Maryland (State),22.72,West,East,10.0,FEET,LEVEL,VEIRS MILL RD,Maryland (State),Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f11,MCP2962008N,230070207,Montgomery County Police,Injury Crash,2023-12-06T13:09:00.000,No,2,2,No,DRIVER,HEAD ON LEFT TURN,CLOUDY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),5.87,North,North,0.0,FEET,LEVEL,GERMANTOWN RD,County,Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f12,MCP235300CN,230070177,Montgomery County Police,Injury Crash,2023-12-06T10:56:00.000,No,2,2,No,DRIVER,STRAIGHT MOVEMENT ANGLE,CLOUDY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,County,0.45,South,South,0.0,FEET,LEVEL,ARLINGTON RD,County,Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f13,MCP30210074,230070157,Montgomery County Police,Property Damage Crash,2023-12-06T10:00:00.000,No,1,2,No,DRIVER,OPPOSITE DIR BOTH LEFT TURN,CLEAR,DAYLIGHT,Missing,NONE DETECTED,County,1.03,North,North,0.0,FEET,LEVEL,OLD COLUMBIA PIKE,County,Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f14,EJ7858008L,230070140,Gaithersburg Police Depar,Property Damage Crash,2023-12-06T08:50:00.000,No,2,2,No,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),1.4,South,North,0.0,FEET,LEVEL,QUINCE ORCHARD RD,Municipality,GAITHERSBURG,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f15,MCP29460069,230070136,Montgomery County Police,Injury Crash,2023-12-06T08:09:00.000,No,1,1,No,DRIVER,HEAD ON LEFT TURN,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,Maryland (State),11.26,North,North,0.0,FEET,LEVEL,OLD HUNDRED RD,Ramp,Missing,WET,INTERSECTION,T-INTERSECTION,CURVE LEFT,NO DEFECTS
662d5de3ef9195c349999f16,MCP33500029,230070130,Montgomery County Police,Property Damage Crash,2023-12-06T07:18:00.000,No,1,2,No,DRIVER,SAME DIRECTION SIDESWIPE,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,Maryland (State),4.38,North,North,50.0,FEET,LEVEL,ROCKVILLE PIKE,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f17,MCP3348001R,230070124,Montgomery County Police,Injury Crash,2023-12-06T07:04:00.000,No,0,2,No,DRIVER,SAME DIR REAR END,CLEAR,DAWN,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),25.21,West,East,50.0,FEET,LEVEL,NORBECK RD,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f18,MCP2108001P,230070120,Montgomery County Police,Property Damage Crash,2023-12-06T04:30:00.000,No,1,2,No,DRIVER,SINGLE VEHICLE,CLEAR,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,Maryland (State),9.57,East,West,0.25,MILE,LEVEL,DARNESTOWN RD,County,Missing,WET,Missing,Missing,CURVE LEFT,NO DEFECTS
662d5de3ef9195c349999f19,MCP3269002V,230070107,Montgomery County Police,Property Damage Crash,2023-12-05T23:21:00.000,Yes,1,1,No,DRIVER,STRAIGHT MOVEMENT ANGLE,Missing,DARK LIGHTS ON,NO CONTROLS,"NONE DETECTED, UNKNOWN",County,0.17,East,East,0.0,FEET,LEVEL,CALVERTON BLVD,County,Missing,DRY,INTERSECTION,OTHER,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f1a,MCP30800042,230070085,Montgomery County Police,Injury Crash,2023-12-05T20:46:00.000,Yes,2,3,No,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"NONE DETECTED, UNKNOWN",Maryland (State),4.32,North,North,0.0,FEET,LEVEL,GERMANTOWN RD,Other Public Roadway,Missing,WET,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f1b,DD5603009W,230070071,Rockville Police Departme,Injury Crash,2023-12-05T19:00:00.000,No,2,3,No,DRIVER,SAME DIR REAR END,RAINING,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),11.51,North,North,0.0,FEET,LEVEL,FREDERICK RD,County,Missing,WET,Missing,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f1c,MCP1378016Q,230070067,Montgomery County Police,Property Damage Crash,2023-12-05T18:36:00.000,No,1,2,No,DRIVER,SAME DIR REAR END,CLOUDY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,Interstate (State),11.3,North,North,600.0,FEET,LEVEL,EISENHOWER MEMORIAL HWY,Ramp,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f1d,MCP261700BM,230070060,Montgomery County Police,Injury Crash,2023-12-05T17:50:00.000,No,1,3,No,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,County,0.21,East,East,10.0,FEET,GRADE DOWNHILL,E RANDOLPH RD,County,Missing,DRY,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f1e,MCP1433005L,230070047,Montgomery County Police,Property Damage Crash,2023-12-05T16:15:00.000,No,2,2,No,DRIVER,SAME DIR REAR END,CLOUDY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),3.34,North,South,350.0,FEET,LEVEL,FALLS RD,County,Missing,DRY,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f1f,MCP33280031,230070038,Montgomery County Police,Property Damage Crash,2023-12-05T15:27:00.000,No,0,2,No,DRIVER,OTHER,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,0.51,East,East,900.0,FEET,LEVEL,ARCOLA AVE,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f20,MCP2683006X,230070030,Montgomery County Police,Property Damage Crash,2023-12-05T15:03:00.000,No,2,3,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,1.69,East,West,200.0,FEET,HILL CREST,MONTROSE RD,Ramp,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f21,MCP2552006R,230070034,Montgomery County Police,Property Damage Crash,2023-12-05T14:56:00.000,No,0,3,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,Missing,Missing,Maryland (State),12.62,North,South,300.0,FEET,LEVEL,FREDERICK RD,County,Missing,DRY,Missing,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f22,MCP33500027,230070027,Montgomery County Police,Property Damage Crash,2023-12-05T14:45:00.000,No,1,3,No,DRIVER,SAME DIRECTION SIDESWIPE,CLOUDY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),5.68,North,North,0.0,FEET,HILL UPHILL,ROCKVILLE PIKE,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f23,MCP285900FJ,230070026,Montgomery County Police,Property Damage Crash,2023-12-05T14:30:00.000,No,1,1,No,DRIVER,STRAIGHT MOVEMENT ANGLE,CLOUDY,DAYLIGHT,Missing,NONE DETECTED,County,2.78,North,North,0.0,FEET,LEVEL,GOSHEN RD,County,Missing,DRY,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f24,MCP30210073,230070018,Montgomery County Police,Property Damage Crash,2023-12-05T14:15:00.000,No,0,0,Yes,DRIVER,STRAIGHT MOVEMENT ANGLE,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing
662d5de3ef9195c349999f25,MCP2727002G,230070000,Montgomery County Police,Injury Crash,2023-12-05T13:30:00.000,No,2,6,No,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),11.07,North,North,0.0,FEET,LEVEL,FREDERICK RD,Unknown,Missing,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,Missing
662d5de3ef9195c349999f26,MCP29460068,230069989,Montgomery County Police,Property Damage Crash,2023-12-05T13:01:00.000,No,0,1,No,DRIVER,OPPOSITE DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,Missing,NONE DETECTED,County,0.238,West,West,100.0,FEET,LEVEL,WINGED ELM DR,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,OTHER
662d5de3ef9195c349999f27,DD5567001R,230069975,Rockville Police Departme,Property Damage Crash,2023-12-05T12:27:00.000,No,0,0,Yes,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,Missing,NONE DETECTED,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing
662d5de3ef9195c349999f28,MCP3244002W,23006974,Montgomery County Police,Property Damage Crash,2023-12-05T12:07:00.000,No,2,4,No,NONMOTORIST,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),3.71,East,East,0.0,FEET,LEVEL,EAST WEST HWY,Maryland (State),Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f29,MCP30090077,230069982,Montgomery County Police,Injury Crash,2023-12-05T11:50:00.000,No,1,1,No,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,STOP SIGN,Missing,County,2.74,West,East,0.0,FEET,LEVEL,MIDDLEBROOK RD,County,Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f2a,MCP9442003D,230069969,Montgomery County Police,Injury Crash,2023-12-05T11:22:00.000,No,1,1,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,0.13,North,North,300.0,FEET,LEVEL,CINNABAR DR,County,Missing,DRY,Missing,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f2b,MCP209400N2,230069930,Montgomery County Police,Property Damage Crash,2023-12-05T09:04:00.000,No,1,2,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,0.48,West,West,150.0,FEET,GRADE DOWNHILL,KENT ST,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f2c,MCP26370058,230069933,Montgomery County Police,Property Damage Crash,2023-12-05T09:00:00.000,No,2,3,No,DRIVER,SAME DIRECTION SIDESWIPE,CLOUDY,DAYLIGHT,STOP SIGN,NONE DETECTED,County,0.0,North,South,0.0,FEET,LEVEL,DUFIEF DR,Maryland (State),Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f2d,MCP29460067,230069924,Montgomery County Police,Injury Crash,2023-12-05T08:41:00.000,No,1,2,No,DRIVER,STRAIGHT MOVEMENT ANGLE,CLOUDY,DAYLIGHT,STOP SIGN,NONE DETECTED,County,1.76,West,East,0.0,FEET,LEVEL,SNOWDEN FARM PKWY,Unknown,Missing,DRY,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f2e,MCP2962008M,230069915,Montgomery County Police,Property Damage Crash,2023-12-05T07:54:00.000,No,2,2,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,Maryland (State),7.46,East,East,50.0,FEET,LEVEL,CLOPPER RD,County,Missing,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f2f,MCP3348001Q,230069910,Montgomery County Police,Injury Crash,2023-12-05T06:56:00.000,No,1,2,No,DRIVER,OTHER,CLEAR,DAWN,TRAFFIC SIGNAL,NONE DETECTED,County,0.39,North,South,0.0,FEET,LEVEL,DEWEY RD,County,Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f30,MCP24560085,230069906,Montgomery County Police,Property Damage Crash,2023-12-05T06:30:00.000,No,3,3,No,DRIVER,SINGLE VEHICLE,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,US (State),2.48,West,South,200.0,FEET,LEVEL,COLESVILLE RD,Ramp,Missing,DRY,INTERCHANGE RELATED,OTHER,CURVE RIGHT,NO DEFECTS
662d5de3ef9195c349999f31,DD5633008H,230069896,Rockville Police Departme,Property Damage Crash,2023-12-05T00:00:00.000,No,0,0,Yes,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,Missing,UNKNOWN,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing
662d5de3ef9195c349999f32,MCP29320075,230069891,Montgomery County Police,Property Damage Crash,2023-12-04T23:00:00.000,No,1,3,No,DRIVER,HEAD ON LEFT TURN,CLEAR,DARK LIGHTS ON,Missing,NONE DETECTED,Maryland (State),2.45,North,North,0.0,FEET,LEVEL,NEW HAMPSHIRE AVE,County,Missing,DRY,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f33,MCP3221002N,230069880,Montgomery County Police,Injury Crash,2023-12-04T21:37:00.000,No,1,1,No,DRIVER,SINGLE VEHICLE,CLEAR,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,Maryland (State),3.03,West,West,1.0,MILE,LEVEL,RIVER RD,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f34,MCP3050005K,230069850,Montgomery County Police,Injury Crash,2023-12-04T18:20:00.000,No,1,1,No,DRIVER,SINGLE VEHICLE,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,Missing,0.0,North,South,50.0,FEET,LEVEL,NORBECK BLVD,Missing,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f35,MCP3030005P,230069844,Montgomery County Police,Injury Crash,2023-12-04T17:50:00.000,No,1,2,No,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,NO CONTROLS,Missing,Maryland (State),5.57,East,North,20.0,FEET,LEVEL,BRADLEY BLVD,County,Missing,DRY,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f36,MCP3123006P,230069842,Montgomery County Police,Injury Crash,2023-12-04T17:42:00.000,No,3,3,No,DRIVER,SINGLE VEHICLE,CLEAR,DARK NO LIGHTS,NO CONTROLS,Missing,US (State),12.202,North,North,100.0,FEET,LEVEL,COLUMBIA PIKE,Unknown,Missing,DRY,OTHER,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f37,MCP9390002N,230069817,Montgomery County Police,Injury Crash,2023-12-04T16:24:00.000,No,2,3,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,Missing,County,0.0,West,North,150.0,FEET,LEVEL,SAM EIG HWY,Maryland (State),Missing,DRY,Missing,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f38,MCP1213008V,230069820,Montgomery County Police,Property Damage Crash,2023-12-04T15:30:00.000,No,1,1,No,DRIVER,SAME DIRECTION LEFT TURN,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,2.22,West,West,30.0,FEET,HILL UPHILL,BRIGGS CHANEY RD,County,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f39,MCP1378016P,230069813,Montgomery County Police,Property Damage Crash,2023-12-04T15:11:00.000,No,1,1,No,DRIVER,SAME DIRECTION SIDESWIPE,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,0.4,South,North,500.0,FEET,LEVEL,BROADMORE RD,County,Missing,DRY,NON INTERSECTION,Missing,CURVE RIGHT,NO DEFECTS
662d5de3ef9195c349999f3a,MCP1550004X,230069801,Montgomery County Police,Property Damage Crash,2023-12-04T13:48:00.000,No,1,1,No,DRIVER,SAME DIRECTION SIDESWIPE,CLOUDY,DAYLIGHT,NO CONTROLS,UNKNOWN,Municipality,0.09,South,North,50.0,FEET,LEVEL,GEORGIA ST,Municipality,CHEVY CHASE #3,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f3b,DD5657001J,230069793,Rockville Police Departme,Property Damage Crash,2023-12-04T13:20:00.000,No,1,1,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,Missing,NONE DETECTED,Municipality,0.0,East,East,20.0,FEET,LEVEL,E MONTGOMERY AVE,Municipality,ROCKVILLE,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f3c,EJ7858008K,230069797,Gaithersburg Police Depar,Property Damage Crash,2023-12-04T13:00:00.000,Yes,0,0,Yes,DRIVER,OTHER,CLEAR,DAYLIGHT,NO CONTROLS,"N/A, NONE DETECTED",Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing,Missing
662d5de3ef9195c349999f3d,MCP29910090,230069788,Montgomery County Police,Property Damage Crash,2023-12-04T13:00:00.000,No,1,2,No,DRIVER,Missing,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,Maryland (State),1.11,East,East,0.1,FEET,LEVEL,SPENCERVILLE RD,County,Missing,DRY,Missing,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f3e,MCP15630092,230069786,Montgomery County Police,Property Damage Crash,2023-12-04T12:42:00.000,Yes,2,3,No,DRIVER,SAME DIR REAR END,CLOUDY,DAYLIGHT,Missing,"NONE DETECTED, UNKNOWN",Maryland (State),0.3,South,North,800.0,FEET,GRADE DOWNHILL,16TH ST,County,Missing,DRY,Missing,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f3f,MCP3123006N,230069784,Montgomery County Police,Injury Crash,2023-12-04T11:58:00.000,No,2,3,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,Missing,US (State),10.16,South,North,50.0,FEET,LEVEL,COLUMBIA PIKE,County,Missing,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f40,DD5567001Q,230069778,Rockville Police Departme,Property Damage Crash,2023-12-04T11:56:00.000,No,1,2,No,DRIVER,HEAD ON LEFT TURN,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Municipality,0.14,West,East,0.0,FEET,LEVEL,W GUDE DR,Municipality,ROCKVILLE,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f41,MCP31290088,230069773,Montgomery County Police,Property Damage Crash,2023-12-04T11:42:00.000,No,0,1,No,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,1.12,North,South,0.0,FEET,HILL UPHILL,PARKLAND DR,County,Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f42,DD5567001P,230069754,Rockville Police Departme,Property Damage Crash,2023-12-04T10:15:00.000,No,1,2,No,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,Missing,NONE DETECTED,Maryland (State),22.52,West,East,100.0,FEET,LEVEL,E JEFFERSON ST,Municipality,ROCKVILLE,DRY,Missing,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f43,MCP24560084,230069744,Montgomery County Police,Property Damage Crash,2023-12-04T09:45:00.000,No,3,3,No,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),2.68,South,North,200.0,FEET,LEVEL,NEW HAMPSHIRE AVE,County,Missing,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f44,EJ7887003D,230069743,Gaithersburg Police Depar,Property Damage Crash,2023-12-04T09:30:00.000,No,0,4,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),14.02,North,North,0.0,FEET,LEVEL,S FREDERICK RD,Municipality,GAITHERSBURG,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,SHOULDER DEFECT
662d5de3ef9195c349999f45,MCP3268003G,230069727,Montgomery County Police,Property Damage Crash,2023-12-04T08:15:00.000,No,1,2,No,DRIVER,SAME DIRECTION LEFT TURN,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,Maryland (State),6.0,South,North,0.0,FEET,LEVEL,NEW HAMPSHIRE AVE,County,Missing,DRY,INTERSECTION,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f46,MCP2516004L,230069724,Montgomery County Police,Property Damage Crash,2023-12-04T07:49:00.000,No,1,1,No,DRIVER,SAME DIR REAR END,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,County,1.19,West,East,25.0,FEET,LEVEL,WISTERIA DR,Unknown,Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f47,MCP31620052,230069722,Montgomery County Police,Property Damage Crash,2023-12-04T07:15:00.000,No,3,3,No,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,Missing,NONE DETECTED,Maryland (State),0.455,South,North,0.0,FEET,GRADE DOWNHILL,16TH ST,Unknown,Missing,DRY,NON INTERSECTION,Missing,CURVE LEFT,NO DEFECTS
662d5de3ef9195c349999f48,MCP2799007J,230067185,Montgomery County Police,Property Damage Crash,2023-12-04T01:09:00.000,No,3,3,No,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"ALCOHOL PRESENT, NONE DETECTED",Maryland (State),4.64,South,North,0.0,FEET,LEVEL,GEORGIA AVE,County,Missing,DRY,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f49,MCP3209004J,230069702,Montgomery County Police,Injury Crash,2023-12-04T00:04:00.000,No,1,1,No,UNKNOWN,HEAD ON,CLEAR,DARK LIGHTS ON,NO CONTROLS,"ALCOHOL PRESENT, NONE DETECTED",County,1.21,North,South,40.0,FEET,HILL CREST,OLD COLUMBIA PIKE,County,Missing,WET,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f4a,MCP30610029,230069704,Montgomery County Police,Property Damage Crash,2023-12-03T23:52:00.000,Yes,0,0,No,DRIVER,OTHER,CLOUDY,DARK LIGHTS ON,NO CONTROLS,ALCOHOL CONTRIBUTED,County,0.0,South,North,0.16,FEET,LEVEL,DAIRYMAID DR,Maryland (State),Missing,DRY,NON INTERSECTION,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f4b,MCP32080050,230069696,Montgomery County Police,Property Damage Crash,2023-12-03T22:50:00.000,No,2,3,No,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,NO CONTROLS,"ALCOHOL PRESENT, NONE DETECTED",Maryland (State),0.31,North,South,100.0,FEET,LEVEL,GEORGIA AVE,County,Missing,DRY,Missing,Missing,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f4c,MCP3221002M,230069693,Montgomery County Police,Property Damage Crash,2023-12-03T22:09:00.000,No,0,1,No,DRIVER,SINGLE VEHICLE,FOGGY,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,County,1.65,East,West,50.0,FEET,HILL UPHILL,MONTROSE RD,Municipality,ROCKVILLE,WET,INTERSECTION RELATED,T-INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f4d,MCP23450011,230069667,Montgomery County Police,Property Damage Crash,2023-12-03T19:30:00.000,No,1,1,No,DRIVER,SINGLE VEHICLE,FOGGY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,County,1.31,South,North,0.2,MILE,GRADE DOWNHILL,PINEY MEETINGHOUSE RD,County,Missing,WET,NON INTERSECTION,Missing,CURVE RIGHT,NO DEFECTS
662d5de3ef9195c349999f4e,MCP219800F1,230069679,Montgomery County Police,Injury Crash,2023-12-03T19:14:00.000,No,1,3,No,DRIVER,HEAD ON LEFT TURN,RAINING,DARK LIGHTS ON,TRAFFIC SIGNAL,Missing,County,3.46,North,North,0.0,FEET,LEVEL,SHADY GROVE RD,Municipality,ROCKVILLE,WET,INTERSECTION,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
662d5de3ef9195c349999f4f,DM8494003L,230069675,Takoma Park Police Depart,Property Damage Crash,2023-12-03T19:07:00.000,No,2,3,No,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,"N/A, UNKNOWN",Maryland (State),6.58,East,East,100.0,FEET,LEVEL,UNIVERSITY BLVD E,Maryland (State),Missing,WET,INTERSECTION RELATED,FOUR-WAY INTERSECTION,STRAIGHT,NO DEFECTS
